lago,fecha,indice,n_pixeles,media,mediana,desviacion,p10,p25,p75,p90,p95,p99,minimo,maximo,media_recortada_10,media_truncada_0_100,porcentaje_saturado_100,umbral_alto,porcentaje_alto,area_valida_km2,cobertura_valida_pct,porcentaje_area_alto
atitlan,2025-04-13,NDVI,306692,-0.04810693695097107,-0.038575656712055206,0.07045398110376194,-0.10434781014919281,-0.06410257518291473,-0.01639341562986374,0.004878085572272539,0.02061856910586357,0.08275861293077469,-0.987500011920929,0.5913978219032288,,,,,,,,
atitlan,2025-04-13,NDWI,306692,0.36610887037566636,0.3617021143436432,0.08784223592458877,0.26591756939888,0.3136637881398201,0.4013158082962036,0.46020761132240295,0.5196850299835205,0.6734694242477417,0.0,0.9918032884597778,,,,,,,,
atitlan,2025-05-13,CYA,306405,4.001693758246744,1.2904342412948608,101.58418596583215,0.3870587468147278,0.5870649814605713,5.091862678527832,8.506360054016119,10.894937515258789,18.948808441162374,0.00031057471642270684,55503.17578125,2.5339609583810585,3.5196807384490967,0.15502357990241675,40.0,0.420032310177706,122.562,98.28518585904075,0.4128295367261809
atitlan,2025-05-13,NDVI,306405,-0.07310586986420282,-0.051813483238220215,0.09809378025299983,-0.1523081630468368,-0.08724836260080338,-0.02527078241109848,-0.0037174660246819258,0.01052629854530096,0.05434639930725171,-0.9876543283462524,0.6326530575752258,,,,,,,,
atitlan,2025-05-13,NDWI,306405,0.3802162830285255,0.38750001788139343,0.12758728095506988,0.22900761663913727,0.276807963848114,0.44897958636283875,0.5090909004211426,0.6140350699424744,0.797468364238739,0.0,0.9944750666618347,,,,,,,,
atitlan,2025-07-17,CYA,299803,15.320477071119097,0.838354229927063,119.07465502204803,0.11414383053779602,0.18541693687438965,2.1812245845794678,5.1970248222351065,15.194767093658422,507.6682983398434,2.6646353035175707e-06,42598.57421875,1.2073894789197732,4.7921013832092285,2.5670190091493414,40.0,3.264143454201592,119.9212,96.1674697739854,3.139044169698839
atitlan,2025-07-17,NDVI,299803,-0.04015226721819736,-0.004282687790691853,0.15017742302697035,-0.20512822270393372,-0.06103285029530525,0.03401358053088188,0.07499996572732925,0.10638299584388733,0.20000000298023224,-0.9885057806968689,0.9718310236930847,,,,,,,,
atitlan,2025-07-17,NDWI,299803,0.4120028123016312,0.39522552490234375,0.16616200267109088,0.23433874547481537,0.29120880365371704,0.5197568535804749,0.6039088010787962,0.7113401889801025,0.888888955116272,0.0,0.9955055713653564,,,,,,,,
atitlan,2025-11-21,CYA,252444,0.43993468961945137,0.024132823571562767,23.53747196691004,0.007029728451743723,0.013078377582132816,0.04234708473086357,0.066803551465273,0.08919128030538559,1.2075950610638009,1.1480762623250484e-05,9681.8056640625,0.027566111241504144,0.2415062040090561,0.07169906989272869,40.0,0.1719193167593605,100.9776,80.97617682152604,0.13921368992941918
atitlan,2025-11-21,NDVI,252444,-0.04238081262941914,0.0,0.26159384240413114,-0.38461536169052124,-0.15213559567928314,0.11627907305955887,0.23529410362243652,0.3142857253551483,0.5,-0.9885057806968689,0.9710145592689514,,,,,,,,
atitlan,2025-11-21,NDWI,252444,0.7107917180513108,0.7021276354789734,0.11241856893654589,0.5999999642372131,0.6478872895240784,0.7670235484838486,0.8600000739097595,0.9172413945198059,0.9789474010467529,0.0,0.9956709146499634,,,,,,,,
atitlan,2025-12-29,CYA,282924,0.4405213532512636,0.04375630430877209,17.004145598851103,0.011491549201309681,0.02255350910127163,0.08361034840345383,0.149755597114563,0.27909400165080644,1.4615688943862992,3.963082690461306e-06,6618.8408203125,0.05294041837504569,0.2784491181373596,0.06998345845527422,40.0,0.1675361581202019,113.1696,90.7532120036659,0.15204444476162374
atitlan,2025-12-29,NDVI,282924,0.020966495968894536,0.06060606241226196,0.23589136183565487,-0.2888889014720917,-0.05263161659240723,0.15789474546909332,0.25,0.3142857253551483,0.4736842215061188,-0.9850746393203735,0.9753086566925049,,,,,,,,
atitlan,2025-12-29,NDWI,282924,0.5555007307058154,0.5230768918991089,0.13377626355465877,0.4285714328289032,0.46987950801849365,0.6068376302719116,0.7600000500679016,0.8431373238563538,0.9500000476837158,0.0,0.9933555126190186,,,,,,,,
atitlan,2026-02-12,CYA,240306,0.35288846071891733,0.05787593498826027,8.790757586939034,0.015645651146769524,0.03334581106901169,0.0927695780992508,0.13598687946796417,0.1711762510240078,0.39193863421678754,7.86394866736373e-06,1453.962158203125,0.0627383030374245,0.25285226106643677,0.07074313583514352,40.0,0.1622930763276822,96.1224,77.08268426769357,0.1250998596139942
atitlan,2026-02-12,NDVI,240306,-0.029210444158767866,0.0,0.19920846031978823,-0.2380952537059784,-0.09090909361839294,0.07692306488752365,0.1562500298023224,0.2142856866121292,0.38461536169052124,-0.9903382062911987,0.9772727489471436,,,,,,,,
atitlan,2026-02-12,NDWI,240306,0.5943136498490941,0.5703703761100769,0.12454690311896091,0.47368425130844116,0.5185185670852661,0.6376811861991882,0.7777777314186096,0.8688524961471558,0.9611651301383972,0.0,0.9933333396911621,,,,,,,,
atitlan,2026-03-24,CYA,305469,1.0378711542608074,0.5724753141403198,42.769412186684434,0.33438098430633545,0.44911861419677734,0.7031837701797485,0.8530066728591924,1.0461243152618402,3.160274658203125,0.00016915713786147535,23065.697265625,0.5766754563561625,0.8406289219856262,0.08609711623765423,40.0,0.20427604765131652,122.1876,97.98494619596717,0.20015977538239074
atitlan,2026-03-24,NDVI,305469,-0.13686012571077175,-0.10734466463327408,0.11364648661770942,-0.27272725105285645,-0.16339868307113647,-0.07189542055130005,-0.04347823187708855,-0.025316473096609116,0.017964042723178864,-0.9869281053543091,0.7894736528396606,,,,,,,,
atitlan,2026-03-24,NDWI,305469,0.46689999187062586,0.439330518245697,0.09923328531304582,0.38152608275413513,0.4065040946006775,0.4999999403953552,0.6020407676696777,0.6719576120376587,0.8101266026496887,0.0,0.9953487515449524,,,,,,,,
atitlan,2026-04-13,CYA,305128,6.5263166981765295,2.565951347351074,80.55336393527092,0.2810619592666626,1.1071922779083252,6.36144483089447,17.431277465820312,25.172692298889118,45.89961524963377,1.9032331692869775e-05,42904.1953125,3.9895102181940745,6.1900529861450195,0.16484885031855484,40.0,1.4924883983115285,122.0512,97.87556401102263,1.4607814376464863
atitlan,2026-04-13,NDVI,305128,-0.030583688888089357,-0.013215877115726471,0.09229546129911367,-0.10243898630142212,-0.04225354641675949,0.010067096911370754,0.03333333879709244,0.05147060751914978,0.1100478395819664,-0.9873418211936951,0.9130434393882751,,,,,,,,
atitlan,2026-04-13,NDWI,305128,0.2490143243718405,0.21511629223823547,0.13246957201824602,0.12406015396118164,0.16765286028385162,0.2839506268501282,0.42292487621307373,0.5286026924848539,0.7460317611694336,0.0,0.9945054054260254,,,,,,,,
atitlan,2026-04-28,CYA,306318,4.967546248378633,2.528807282447815,14.591636526895757,1.0123753547668457,1.4650604724884033,6.842378497123718,9.460955047607422,11.302171277999863,22.83705854415894,0.00046889830264262855,1975.1951904296875,3.794843141546205,4.699826240539551,0.16682010198551833,40.0,0.5024190547078526,122.5272,98.25727896728071,0.49366329216906946
atitlan,2026-04-28,NDVI,306318,-0.08018638980449345,-0.06382977962493896,0.08677833191012924,-0.1702127754688263,-0.1032448559999466,-0.029288694262504578,-0.0059171500615775585,0.009076869487761876,0.05535056069493294,-0.9791666865348816,0.6315789222717285,,,,,,,,
atitlan,2026-04-28,NDWI,306318,0.3144812692613526,0.31210196018218994,0.11291802001047072,0.18672198057174683,0.21779857575893402,0.38192418217658997,0.43918919563293457,0.515880596637724,0.6666666269302368,0.0,0.989847719669342,,,,,,,,
atitlan,2026-07-22,CYA,301570,4.665749455183596,1.0719841718673706,60.70426774124859,0.2795657724142075,0.46470317244529724,4.14712131023407,11.737555503845215,18.166521072387695,40.689321174621575,5.2390951168490574e-05,31948.58203125,2.3183028077321444,4.233733177185059,0.1568458401034586,40.0,1.0451968033955632,120.628,96.73426836869804,1.0110634807777172
atitlan,2026-07-22,NDVI,301570,-0.07816116986353878,-0.04635760188102722,0.12298178264950213,-0.2207792103290558,-0.10280374437570572,-0.012552320025861263,0.016241315752267838,0.037037044763565063,0.1071428433060646,-0.9929078221321106,0.8750000596046448,,,,,,,,
atitlan,2026-07-22,NDWI,301570,0.4556104487215563,0.47440269589424133,0.15950804185490508,0.23102308809757233,0.3250620663166046,0.5652174353599548,0.6344085335731506,0.6975240856409063,0.8600000739097595,0.0,0.9964221119880676,,,,,,,,
