lago,estacion,fechas,mediana_tipica,area_alta_mediana_pct,area_alta_maxima_pct
amatitlan,lluviosa,1,103.3525161743164,89.69481588907729,89.69481588907729
amatitlan,seca,10,74.98593258857727,40.19227628582533,97.49552264345533
atitlan,lluviosa,3,1.0719841718673706,1.0110634807777172,3.139044169698839
atitlan,seca,8,0.31517562456429005,0.17610211007200724,1.4607814376464863
